record_id ,date       ,timestamp ,intersection_id ,intersection_name  ,latitude ,longitude ,vehicle_count ,average_speed ,signal_cycle_time ,green_time ,yellow_time ,red_time ,weather_condition ,day_of_week ,is_weekend ,is_holiday ,event                ,pollution_level ,car_count ,bus_count ,truck_count ,motorcycle_count
7236      ,06-01-2023 ,00:30:00  ,6               ,Allahabad Junction ,25.44    ,81.83     ,123           ,31.63         ,120               ,59         ,6           ,55       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,2.81            ,70        ,14        ,18          ,21
9618      ,07-01-2023 ,16:10:00  ,8               ,Jhunsi             ,25.43    ,81.91     ,124           ,33.47         ,120               ,70         ,5           ,45       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,2.55            ,69        ,12        ,15          ,28
2792      ,02-01-2023 ,22:30:00  ,2               ,Katra              ,25.46    ,81.85     ,96            ,34.62         ,120               ,62         ,5           ,53       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,1.64            ,54        ,6         ,9           ,27
5645      ,04-01-2023 ,22:00:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,40            ,29.63         ,120               ,59         ,6           ,55       ,Heavy Rain        ,Wednesday   ,workday    ,0          ,NA                   ,0.96            ,19        ,4         ,8           ,9
7021      ,05-01-2023 ,21:00:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,74            ,37.29         ,120               ,54         ,6           ,60       ,Clear             ,Thursday    ,workday    ,1          ,NA                   ,1.66            ,42        ,11        ,6           ,15
1813      ,02-01-2023 ,06:10:00  ,3               ,Chowk              ,25.43    ,81.84     ,103           ,31.61         ,120               ,63         ,3           ,54       ,Light Rain        ,Monday      ,workday    ,0          ,NA                   ,2.31            ,58        ,15        ,9           ,21
1849      ,02-01-2023 ,06:40:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,117           ,33.39         ,120               ,65         ,4           ,51       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,2.34            ,73        ,12        ,11          ,21
2957      ,03-01-2023 ,01:10:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,51            ,31.83         ,120               ,47         ,4           ,69       ,Heavy Rain        ,Tuesday     ,workday    ,0          ,NA                   ,0.9             ,38        ,5         ,2           ,6
6015      ,05-01-2023 ,04:10:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,56            ,41.77         ,120               ,57         ,4           ,59       ,Heatwave          ,Thursday    ,workday    ,1          ,NA                   ,1.01            ,34        ,5         ,4           ,13
259       ,01-01-2023 ,04:10:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,65            ,18.31         ,120               ,63         ,6           ,51       ,Clear             ,Sunday      ,weekend    ,1          ,Accident             ,1.12            ,35        ,5         ,5           ,20
4997      ,04-01-2023 ,11:10:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,83            ,24.41         ,120               ,68         ,5           ,47       ,Heavy Rain        ,Wednesday   ,workday    ,0          ,NA                   ,1.45            ,58        ,7         ,5           ,13
1019      ,01-01-2023 ,16:50:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,46            ,45.4          ,120               ,62         ,4           ,54       ,Clear             ,Sunday      ,weekend    ,1          ,NA                   ,0.91            ,30        ,6         ,2           ,NA
772       ,01-01-2023 ,12:50:00  ,2               ,Katra              ,25.46    ,81.85     ,67            ,42.19         ,120               ,61         ,6           ,53       ,Clear             ,Sunday      ,weekend    ,1          ,New Year Celebration ,1.33            ,43        ,5         ,9           ,10
4661      ,04-01-2023 ,05:40:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,57            ,43.95         ,120               ,64         ,5           ,51       ,Clear             ,Wednesday   ,workday    ,0          ,NA                   ,1.33            ,33        ,9         ,5           ,10
7469      ,06-01-2023 ,04:20:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,82            ,37.28         ,120               ,57         ,5           ,58       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,1.66            ,49        ,8         ,9           ,16
1386      ,01-01-2023 ,23:00:00  ,6               ,Allahabad Junction ,25.44    ,81.83     ,101           ,32.32         ,120               ,64         ,4           ,52       ,Clear             ,Sunday      ,weekend    ,1          ,NA                   ,2.03            ,65        ,12        ,7           ,17
9014      ,07-01-2023 ,06:10:00  ,4               ,Tagore Town        ,25.47    ,81.89     ,34            ,44.7          ,120               ,62         ,4           ,54       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,0.64            ,22        ,3         ,3           ,6
1833      ,02-01-2023 ,06:30:00  ,3               ,Chowk              ,25.43    ,81.84     ,73            ,33.89         ,120               ,63         ,4           ,53       ,Light Rain        ,Monday      ,workday    ,0          ,NA                   ,1.65            ,37        ,8         ,11          ,17
6177      ,05-01-2023 ,06:50:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,59            ,38.72         ,120               ,62         ,2           ,56       ,Cold Wave         ,Thursday    ,workday    ,1          ,NA                   ,1.38            ,35        ,7         ,9           ,8
335       ,01-01-2023 ,05:30:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,50            ,43.55         ,120               ,61         ,5           ,54       ,Clear             ,Sunday      ,weekend    ,1          ,NA                   ,0.94            ,33        ,4         ,5           ,8
843       ,01-01-2023 ,14:00:00  ,3               ,Chowk              ,25.43    ,81.84     ,70            ,35.77         ,120               ,62         ,6           ,52       ,Clear             ,Sunday      ,weekend    ,1          ,NA                   ,1.47            ,42        ,8         ,7           ,13
608       ,01-01-2023 ,10:00:00  ,8               ,Jhunsi             ,25.43    ,81.91     ,58            ,36.17         ,120               ,66         ,4           ,50       ,Fog               ,Sunday      ,weekend    ,1          ,NA                   ,1.2             ,32        ,7         ,5           ,14
3124      ,03-01-2023 ,04:00:00  ,4               ,Tagore Town        ,25.47    ,81.89     ,82            ,35.32         ,120               ,59         ,4           ,57       ,Clear             ,Tuesday     ,workday    ,0          ,NA                   ,1.54            ,50        ,8         ,6           ,18
1564      ,02-01-2023 ,02:00:00  ,4               ,Tagore Town        ,25.47    ,81.89     ,83            ,34.7          ,120               ,58         ,5           ,57       ,Heatwave          ,NA          ,workday    ,0          ,NA                   ,1.68            ,46        ,9         ,8           ,20
746       ,01-01-2023 ,12:20:00  ,6               ,Allahabad Junction ,25.44    ,81.83     ,70            ,38.29         ,120               ,65         ,5           ,50       ,Clear             ,Sunday      ,weekend    ,1          ,NA                   ,1.28            ,48        ,5         ,7           ,10
9145      ,07-01-2023 ,08:20:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,162           ,30.11         ,120               ,78         ,6           ,36       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,3.03            ,97        ,17        ,10          ,38
8584      ,06-01-2023 ,23:00:00  ,4               ,Tagore Town        ,25.47    ,81.89     ,98            ,32.87         ,120               ,51         ,6           ,63       ,Clear             ,Friday      ,workday    ,0          ,Local Market Fair    ,2.07            ,66        ,11        ,10          ,11
6437      ,05-01-2023 ,11:10:00  ,7               ,NA                 ,25.49    ,81.87     ,46            ,43.43         ,120               ,55         ,3           ,62       ,Clear             ,Thursday    ,workday    ,1          ,NA                   ,0.86            ,31        ,4         ,4           ,7
9583      ,07-01-2023 ,15:40:00  ,3               ,Chowk              ,25.43    ,81.84     ,25            ,49.61         ,120               ,69         ,6           ,45       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,0.64            ,14        ,5         ,2           ,4
8554      ,06-01-2023 ,22:30:00  ,4               ,Tagore Town        ,25.47    ,81.89     ,112           ,35.93         ,120               ,53         ,7           ,60       ,Clear             ,Friday      ,workday    ,0          ,Local Market Fair    ,2.24            ,70        ,10        ,13          ,19
937       ,01-01-2023 ,15:30:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,39            ,37.6          ,120               ,54         ,5           ,61       ,Fog               ,Sunday      ,weekend    ,1          ,NA                   ,0.47            ,27        ,1         ,1           ,10
6220      ,05-01-2023 ,07:30:00  ,10              ,Minto Park         ,25.44    ,81.88     ,107           ,26.21         ,120               ,58         ,3           ,59       ,Light Rain        ,NA          ,workday    ,1          ,NA                   ,1.65            ,73        ,3         ,11          ,20
